Date,Year,Study,Time,Temp,Soil moisture,Precipitation,RH%,Soil temp
10-21,2019,Fall 2022,15:00,15.25,0.190,1.27,88.50,12.67
10-21,2019,Fall 2022,16:00,14.93,0.196,1.78,91.70,12.93
10-21,2019,Fall 2022,17:00,15.02,0.201,0.25,89.80,13.11
10-21,2019,Fall 2022,18:00,15.03,0.200,0.00,87.70,13.18
10-21,2019,Fall 2022,19:00,15.41,0.200,0.25,87.70,13.18
10-21,2019,Fall 2022,20:00,15.48,0.205,1.27,93.10,13.20
10-21,2019,Fall 2022,21:00,15.97,0.208,0.51,92.50,13.28
10-21,2019,Fall 2022,22:00,16.14,0.208,0.00,86.30,13.37
10-21,2019,Fall 2022,23:00,16.13,0.207,0.00,87.80,13.38
10-21,2019,Fall 2022,24:00,15.79,0.207,0.00,87.30,13.33
10-22,2019,Fall 2022,01:00,14.09,0.207,0.00,76.39,13.25
10-22,2019,Fall 2022,02:00,12.51,0.207,0.00,76.34,13.01
10-22,2019,Fall 2022,03:00,11.67,0.207,0.00,65.75,12.63
10-22,2019,Fall 2022,04:00,10.41,0.207,0.00,71.15,12.19
10-22,2019,Fall 2022,05:00,9.14,0.206,0.00,77.09,11.73
10-22,2019,Fall 2022,06:00,8.91,0.206,0.00,76.74,11.28
10-22,2019,Fall 2022,07:00,8.85,0.206,0.00,77.29,10.87
10-22,2019,Fall 2022,08:00,9.43,0.206,0.00,74.05,10.53
10-22,2019,Fall 2022,09:00,9.50,0.207,0.00,72.68,10.26
10-22,2019,Fall 2022,10:00,10.23,0.206,0.00,69.72,10.14
10-22,2019,Fall 2022,11:00,10.96,0.206,0.00,65.39,10.39
10-22,2019,Fall 2022,12:00,10.55,0.206,0.00,65.08,10.81
10-22,2019,Fall 2022,13:00,10.53,0.205,0.00,64.38,10.91
10-22,2019,Fall 2022,14:00,11.13,0.205,0.00,62.75,11.01
10-22,2019,Fall 2022,15:00,10.32,0.205,0.00,72.05,11.27
10-22,2019,Fall 2022,16:00,9.63,0.205,0.00,72.76,11.51
10-22,2019,Fall 2022,17:00,8.81,0.205,0.00,81.00,11.47
10-22,2019,Fall 2022,18:00,8.54,0.205,0.25,79.38,11.30
10-22,2019,Fall 2022,19:00,7.23,0.207,0.51,88.30,11.05
10-22,2019,Fall 2022,20:00,7.14,0.208,0.00,87.40,10.74
10-22,2019,Fall 2022,21:00,7.70,0.208,0.00,80.00,10.47
10-22,2019,Fall 2022,22:00,8.08,0.207,0.00,72.89,10.23
10-22,2019,Fall 2022,23:00,8.23,0.207,0.00,72.17,10.00
10-22,2019,Fall 2022,24:00,8.17,0.207,0.00,71.55,9.82
10-23,2019,Fall 2022,01:00,8.23,0.206,0.00,70.89,9.61
10-23,2019,Fall 2022,02:00,7.48,0.206,0.00,74.43,9.41
10-23,2019,Fall 2022,03:00,7.37,0.206,0.00,72.49,9.14
10-23,2019,Fall 2022,04:00,7.13,0.206,0.00,72.85,8.87
10-23,2019,Fall 2022,05:00,6.72,0.206,0.00,73.54,8.62
10-23,2019,Fall 2022,06:00,6.21,0.205,0.00,73.56,8.38
10-23,2019,Fall 2022,07:00,5.67,0.205,0.00,73.85,8.14
10-23,2019,Fall 2022,08:00,5.18,0.205,0.00,74.04,7.89
10-23,2019,Fall 2022,09:00,5.22,0.205,0.00,72.46,7.65
10-23,2019,Fall 2022,10:00,6.48,0.205,0.00,67.36,7.54
10-23,2019,Fall 2022,11:00,8.49,0.205,0.00,58.52,7.81
10-23,2019,Fall 2022,12:00,9.60,0.205,0.00,53.84,8.50
10-23,2019,Fall 2022,13:00,10.84,0.204,0.00,50.71,9.40
10-23,2019,Fall 2022,14:00,11.92,0.204,0.00,48.33,10.36
10-23,2019,Fall 2022,15:00,13.19,0.203,0.00,44.01,11.22
10-23,2019,Fall 2022,16:00,14.15,0.203,0.00,41.76,11.87
10-23,2019,Fall 2022,17:00,13.91,0.202,0.00,41.02,11.95
10-23,2019,Fall 2022,18:00,13.57,0.202,0.00,43.30,11.72
10-23,2019,Fall 2022,19:00,12.55,0.201,0.00,47.95,11.51
10-23,2019,Fall 2022,20:00,8.95,0.201,0.00,66.47,11.11
10-23,2019,Fall 2022,21:00,6.91,0.200,0.00,79.67,10.63
10-23,2019,Fall 2022,22:00,8.10,0.201,0.00,77.83,10.31
10-23,2019,Fall 2022,23:00,8.38,0.201,0.00,79.35,10.17
10-23,2019,Fall 2022,24:00,8.24,0.201,0.00,82.60,10.11
10-24,2019,Fall 2022,01:00,7.97,0.201,0.00,86.70,10.05
10-24,2019,Fall 2022,02:00,7.81,0.201,0.00,88.70,10.00
10-24,2019,Fall 2022,03:00,9.89,0.201,0.00,72.52,9.95
10-24,2019,Fall 2022,04:00,9.80,0.201,0.00,70.51,9.88
10-24,2019,Fall 2022,05:00,7.29,0.201,0.00,80.60,9.78
10-24,2019,Fall 2022,06:00,6.60,0.201,0.00,82.40,9.62
10-24,2019,Fall 2022,07:00,6.31,0.200,0.00,86.90,9.41
10-24,2019,Fall 2022,08:00,6.33,0.200,0.00,87.40,9.27
10-24,2019,Fall 2022,09:00,6.51,0.200,0.00,82.40,9.20
10-24,2019,Fall 2022,10:00,6.77,0.200,0.00,82.20,9.17
10-24,2019,Fall 2022,11:00,7.79,0.200,0.00,77.06,9.27
10-24,2019,Fall 2022,12:00,8.88,0.200,0.00,69.41,9.76
10-24,2019,Fall 2022,13:00,9.36,0.199,0.00,65.80,10.49
10-24,2019,Fall 2022,14:00,9.80,0.199,0.00,61.74,11.16
10-24,2019,Fall 2022,15:00,10.67,0.199,0.00,57.50,11.71
10-24,2019,Fall 2022,16:00,10.83,0.199,0.00,56.31,12.17
10-24,2019,Fall 2022,17:00,11.12,0.199,0.00,54.46,12.28
10-24,2019,Fall 2022,18:00,10.33,0.198,0.00,56.18,12.21
10-24,2019,Fall 2022,19:00,9.32,0.197,0.00,59.14,11.89
10-24,2019,Fall 2022,20:00,7.39,0.197,0.00,68.98,11.39
10-24,2019,Fall 2022,21:00,5.61,0.196,0.00,83.80,10.88
10-24,2019,Fall 2022,22:00,5.27,0.196,0.00,89.00,10.49
10-24,2019,Fall 2022,23:00,5.82,0.196,0.00,84.80,10.16
10-24,2019,Fall 2022,24:00,6.42,0.196,0.00,77.89,9.92
10-25,2019,Fall 2022,01:00,6.04,0.196,0.00,79.42,9.72
10-25,2019,Fall 2022,02:00,5.70,0.196,0.00,81.20,9.54
10-25,2019,Fall 2022,03:00,5.45,0.196,0.00,82.00,9.38
10-25,2019,Fall 2022,04:00,5.19,0.195,0.00,83.40,9.22
10-25,2019,Fall 2022,05:00,5.18,0.195,0.00,82.10,9.08
10-25,2019,Fall 2022,06:00,5.10,0.195,0.00,82.50,8.98
10-25,2019,Fall 2022,07:00,5.14,0.195,0.00,81.70,8.89
10-25,2019,Fall 2022,08:00,5.03,0.195,0.00,81.00,8.78
10-25,2019,Fall 2022,09:00,5.11,0.195,0.00,80.40,8.68
10-25,2019,Fall 2022,10:00,5.57,0.195,0.00,75.57,8.63
10-25,2019,Fall 2022,11:00,6.19,0.195,0.00,67.91,8.76
10-25,2019,Fall 2022,12:00,6.87,0.195,0.00,64.71,9.07
10-25,2019,Fall 2022,13:00,7.43,0.195,0.00,61.10,9.52
10-25,2019,Fall 2022,14:00,7.90,0.195,0.00,61.47,9.96
10-25,2019,Fall 2022,15:00,8.09,0.195,0.00,61.66,10.32
10-25,2019,Fall 2022,16:00,8.32,0.195,0.00,60.91,10.53
10-25,2019,Fall 2022,17:00,8.22,0.195,0.00,61.69,10.67
10-25,2019,Fall 2022,18:00,7.94,0.194,0.00,62.11,10.60
10-25,2019,Fall 2022,19:00,7.03,0.194,0.00,65.63,10.33
10-25,2019,Fall 2022,20:00,4.24,0.193,0.00,83.10,9.90
10-25,2019,Fall 2022,21:00,2.52,0.193,0.00,91.10,9.39
10-25,2019,Fall 2022,22:00,1.71,0.192,0.00,94.80,8.91
10-25,2019,Fall 2022,23:00,1.25,0.192,0.00,96.20,8.49
10-25,2019,Fall 2022,24:00,0.51,0.192,0.00,96.90,8.11
10-26,2019,Fall 2022,01:00,-0.12,0.192,0.00,97.40,7.74
10-26,2019,Fall 2022,02:00,-0.68,0.191,0.00,97.70,7.37
10-26,2019,Fall 2022,03:00,-1.15,0.191,0.00,98.00,7.02
10-26,2019,Fall 2022,04:00,-1.44,0.191,0.00,98.10,6.70
10-26,2019,Fall 2022,05:00,-1.58,0.191,0.00,98.10,6.40
10-26,2019,Fall 2022,06:00,-1.26,0.191,0.00,98.00,6.15
10-26,2019,Fall 2022,07:00,-0.91,0.191,0.00,97.90,5.99
10-26,2019,Fall 2022,08:00,-0.68,0.191,0.00,97.80,5.84
10-26,2019,Fall 2022,09:00,0.53,0.191,0.00,96.40,5.72
10-26,2019,Fall 2022,10:00,2.21,0.192,0.00,90.60,5.73
10-26,2019,Fall 2022,11:00,3.89,0.192,0.00,85.60,5.94
10-26,2019,Fall 2022,12:00,5.89,0.192,0.00,79.08,6.41
10-26,2019,Fall 2022,13:00,7.37,0.192,0.00,73.48,7.04
10-26,2019,Fall 2022,14:00,8.19,0.192,0.00,73.72,7.51
10-26,2019,Fall 2022,15:00,8.75,0.192,0.00,76.04,7.86
10-26,2019,Fall 2022,16:00,8.03,0.194,1.27,87.30,8.10
10-26,2019,Fall 2022,17:00,7.58,0.200,1.78,94.60,8.23
10-26,2019,Fall 2022,18:00,8.09,0.205,2.29,95.40,8.29
10-26,2019,Fall 2022,19:00,8.21,0.214,5.08,96.30,8.35
10-26,2019,Fall 2022,20:00,8.29,0.227,5.33,96.70,8.38
10-26,2019,Fall 2022,21:00,8.76,0.246,6.10,96.50,8.42
10-26,2019,Fall 2022,22:00,9.66,0.257,6.60,96.60,8.51
10-26,2019,Fall 2022,23:00,11.06,0.247,0.51,95.10,8.69
10-26,2019,Fall 2022,24:00,12.65,0.239,0.00,94.30,8.94
10-27,2019,Fall 2022,01:00,13.84,0.236,0.25,93.90,9.27
10-27,2019,Fall 2022,02:00,14.42,0.235,0.00,93.00,9.65
10-27,2019,Fall 2022,03:00,14.66,0.233,0.00,92.40,10.00
10-27,2019,Fall 2022,04:00,14.56,0.233,1.02,93.10,10.30
10-27,2019,Fall 2022,05:00,11.30,0.236,0.00,90.00,10.54
10-27,2019,Fall 2022,06:00,9.85,0.235,0.51,92.30,10.48
10-27,2019,Fall 2022,07:00,9.38,0.234,0.00,93.60,10.30
10-27,2019,Fall 2022,08:00,9.31,0.233,0.00,93.80,10.14
10-27,2019,Fall 2022,09:00,9.83,0.232,0.00,95.60,10.02
10-27,2019,Fall 2022,10:00,9.33,0.232,0.00,91.90,9.98
10-27,2019,Fall 2022,11:00,9.74,0.230,0.00,89.00,9.93
10-27,2019,Fall 2022,12:00,10.19,0.229,0.00,88.40,9.97
10-27,2019,Fall 2022,13:00,10.46,0.228,0.00,86.60,10.08
10-27,2019,Fall 2022,14:00,11.02,0.227,0.00,81.90,10.25
10-27,2019,Fall 2022,15:00,11.93,0.226,0.00,74.88,10.57
10-27,2019,Fall 2022,16:00,12.65,0.225,0.00,68.98,11.25
10-27,2019,Fall 2022,17:00,13.18,0.224,0.00,57.47,11.59
10-27,2019,Fall 2022,18:00,13.02,0.223,0.00,54.27,11.63
10-27,2019,Fall 2022,19:00,11.58,0.222,0.00,57.39,11.45
10-27,2019,Fall 2022,20:00,9.22,0.220,0.00,67.07,11.02
10-27,2019,Fall 2022,21:00,6.12,0.220,0.00,86.00,10.50
10-27,2019,Fall 2022,22:00,4.77,0.219,0.00,92.30,9.96
10-27,2019,Fall 2022,23:00,3.78,0.219,0.00,94.60,9.46
10-27,2019,Fall 2022,24:00,3.17,0.218,0.00,96.60,9.02
10-28,2019,Fall 2022,01:00,2.88,0.218,0.00,97.30,8.62
10-28,2019,Fall 2022,02:00,2.56,0.217,0.00,97.70,8.26
10-28,2019,Fall 2022,03:00,2.67,0.217,0.00,97.90,7.95
10-28,2019,Fall 2022,04:00,2.94,0.217,0.00,98.00,7.68
10-28,2019,Fall 2022,05:00,4.64,0.216,0.00,93.10,7.46
10-28,2019,Fall 2022,06:00,5.52,0.216,0.00,91.70,7.28
10-28,2019,Fall 2022,07:00,5.09,0.216,0.00,94.40,7.12
10-28,2019,Fall 2022,08:00,6.24,0.216,0.00,92.90,6.97
10-28,2019,Fall 2022,09:00,6.89,0.216,0.00,92.00,6.88
10-28,2019,Fall 2022,10:00,8.72,0.216,0.00,87.70,6.96
10-28,2019,Fall 2022,11:00,11.24,0.216,0.00,80.70,7.49
10-28,2019,Fall 2022,12:00,13.98,0.216,0.00,72.21,8.57
10-28,2019,Fall 2022,13:00,16.24,0.216,0.00,65.11,10.01
10-28,2019,Fall 2022,14:00,17.70,0.216,0.00,58.61,11.49
10-28,2019,Fall 2022,15:00,17.66,0.215,0.00,56.17,12.84
10-28,2019,Fall 2022,16:00,17.62,0.215,0.00,55.03,13.37
10-28,2019,Fall 2022,17:00,17.49,0.214,0.00,55.72,13.38
10-28,2019,Fall 2022,18:00,17.19,0.214,0.00,57.18,13.27
10-28,2019,Fall 2022,19:00,15.68,0.214,0.00,67.35,13.06
10-28,2019,Fall 2022,20:00,13.85,0.213,0.00,75.02,12.77
10-28,2019,Fall 2022,21:00,12.77,0.213,0.00,80.20,12.43
10-28,2019,Fall 2022,22:00,11.60,0.212,0.00,85.20,12.13
10-28,2019,Fall 2022,23:00,10.67,0.212,0.00,89.80,11.83
10-28,2019,Fall 2022,24:00,10.49,0.212,0.00,91.20,11.57
10-29,2019,Fall 2022,01:00,9.99,0.212,0.00,94.10,11.39
10-29,2019,Fall 2022,02:00,10.15,0.212,0.00,94.60,11.27
10-29,2019,Fall 2022,03:00,10.27,0.212,0.00,93.50,11.19
10-29,2019,Fall 2022,04:00,10.30,0.211,0.00,91.10,11.11
10-29,2019,Fall 2022,05:00,10.19,0.211,0.00,89.00,11.04
10-29,2019,Fall 2022,06:00,10.51,0.211,0.00,87.40,10.97
10-29,2019,Fall 2022,07:00,10.47,0.211,0.00,89.10,10.89
10-29,2019,Fall 2022,08:00,10.49,0.211,0.00,89.70,10.81
10-29,2019,Fall 2022,09:00,8.41,0.211,0.00,92.50,10.74
10-29,2019,Fall 2022,10:00,6.97,0.210,0.00,93.10,10.60
10-29,2019,Fall 2022,11:00,6.68,0.210,0.00,93.40,10.46
10-29,2019,Fall 2022,12:00,6.32,0.210,0.00,94.10,10.32
10-29,2019,Fall 2022,13:00,6.74,0.210,0.00,91.40,10.36
10-29,2019,Fall 2022,14:00,7.20,0.210,0.00,88.20,10.49
10-29,2019,Fall 2022,15:00,7.18,0.210,0.00,88.30,10.62
10-29,2019,Fall 2022,16:00,7.26,0.209,0.00,85.00,10.64
10-29,2019,Fall 2022,17:00,7.40,0.209,0.00,80.40,10.61
10-29,2019,Fall 2022,18:00,7.28,0.208,0.00,78.74,10.47
10-29,2019,Fall 2022,19:00,7.02,0.208,0.00,79.62,10.28
10-29,2019,Fall 2022,20:00,6.89,0.208,0.00,79.61,10.05
10-29,2019,Fall 2022,21:00,6.55,0.208,0.00,79.14,9.83
10-29,2019,Fall 2022,22:00,6.24,0.208,0.00,79.50,9.61
10-29,2019,Fall 2022,23:00,5.10,0.207,0.00,84.40,9.38
10-29,2019,Fall 2022,24:00,3.67,0.206,0.00,92.00,9.03
10-30,2019,Fall 2022,01:00,3.92,0.207,0.00,91.20,8.68
10-30,2019,Fall 2022,02:00,4.20,0.206,0.00,87.60,8.50
10-30,2019,Fall 2022,03:00,4.27,0.206,0.00,83.00,8.38
10-30,2019,Fall 2022,04:00,3.86,0.208,1.02,84.40,8.27
10-30,2019,Fall 2022,05:00,3.30,0.215,3.56,94.30,8.09
10-30,2019,Fall 2022,06:00,3.22,0.223,2.54,96.00,7.87
10-30,2019,Fall 2022,07:00,3.14,0.230,2.03,95.20,7.70
10-30,2019,Fall 2022,08:00,3.06,0.239,2.29,96.40,7.54
10-30,2019,Fall 2022,09:00,3.06,0.245,1.52,96.00,7.39
10-30,2019,Fall 2022,10:00,3.29,0.246,1.78,96.90,7.31
10-30,2019,Fall 2022,11:00,3.53,0.245,1.02,95.80,7.30
10-30,2019,Fall 2022,12:00,3.92,0.244,0.76,95.40,7.35
10-30,2019,Fall 2022,13:00,4.41,0.241,0.25,94.50,7.50
10-30,2019,Fall 2022,14:00,4.86,0.238,0.00,94.20,7.68
10-30,2019,Fall 2022,15:00,5.09,0.237,0.00,94.70,7.89
10-30,2019,Fall 2022,16:00,4.91,0.235,0.00,95.70,8.06
10-30,2019,Fall 2022,17:00,4.87,0.235,0.76,96.20,8.11
10-30,2019,Fall 2022,18:00,5.00,0.235,0.00,96.30,8.05
10-30,2019,Fall 2022,19:00,5.08,0.234,0.00,96.50,7.97
10-30,2019,Fall 2022,20:00,5.00,0.235,1.02,97.00,7.87
10-30,2019,Fall 2022,21:00,5.00,0.238,1.27,97.30,7.78
10-30,2019,Fall 2022,22:00,5.19,0.239,0.00,97.30,7.70
10-30,2019,Fall 2022,23:00,5.39,0.237,0.00,97.10,7.66
10-30,2019,Fall 2022,24:00,5.54,0.236,0.00,97.60,7.65
10-31,2019,Fall 2022,01:00,5.69,0.235,0.25,98.00,7.65
10-31,2019,Fall 2022,02:00,5.85,0.234,0.00,98.30,7.66
10-31,2019,Fall 2022,03:00,6.00,0.234,0.25,98.50,7.69
10-31,2019,Fall 2022,04:00,6.17,0.233,0.00,98.50,7.73
10-31,2019,Fall 2022,05:00,6.25,0.232,0.00,98.50,7.76
10-31,2019,Fall 2022,06:00,6.28,0.233,2.54,98.00,7.79
10-31,2019,Fall 2022,07:00,6.29,0.243,3.05,97.40,7.78
10-31,2019,Fall 2022,08:00,6.30,0.251,2.79,97.30,7.74
10-31,2019,Fall 2022,09:00,6.20,0.250,1.78,96.60,7.72
10-31,2019,Fall 2022,10:00,5.72,0.250,2.03,96.00,7.68
10-31,2019,Fall 2022,11:00,5.39,0.250,1.02,95.40,7.62
10-31,2019,Fall 2022,12:00,5.36,0.247,1.02,94.90,7.56
10-31,2019,Fall 2022,13:00,4.97,0.247,0.76,95.40,7.55
10-31,2019,Fall 2022,14:00,4.13,0.246,0.51,95.60,7.58
10-31,2019,Fall 2022,15:00,4.09,0.243,0.00,94.60,7.61
10-31,2019,Fall 2022,16:00,3.79,0.243,1.02,95.80,7.57
10-31,2019,Fall 2022,17:00,3.09,0.244,1.27,95.10,7.49
10-31,2019,Fall 2022,18:00,1.79,0.244,0.76,94.20,7.29
10-31,2019,Fall 2022,19:00,0.90,0.245,0.76,95.00,6.94
10-31,2019,Fall 2022,20:00,0.55,0.246,0.25,95.50,6.45
10-31,2019,Fall 2022,21:00,0.64,0.247,0.76,95.00,5.92
10-31,2019,Fall 2022,22:00,0.42,0.246,0.25,95.80,5.54
10-31,2019,Fall 2022,23:00,0.29,0.246,0.00,96.30,5.20
10-31,2019,Fall 2022,24:00,0.42,0.245,0.51,94.80,4.92
11-01,2019,Fall 2022,01:00,0.47,0.243,0.25,89.20,4.76
11-01,2019,Fall 2022,02:00,0.61,0.241,0.00,81.50,4.64
11-01,2019,Fall 2022,03:00,0.57,0.239,0.00,79.68,4.53
11-01,2019,Fall 2022,04:00,0.39,0.238,0.00,77.84,4.42
11-01,2019,Fall 2022,05:00,0.29,0.236,0.00,78.17,4.33
11-01,2019,Fall 2022,06:00,0.32,0.235,0.00,82.60,4.26
11-01,2019,Fall 2022,07:00,0.26,0.234,0.00,79.51,4.21
11-01,2019,Fall 2022,08:00,0.05,0.233,0.00,78.24,4.13
11-01,2019,Fall 2022,09:00,-0.10,0.232,0.00,75.22,4.03
11-01,2019,Fall 2022,10:00,0.18,0.231,0.00,75.71,3.96
11-01,2019,Fall 2022,11:00,0.86,0.232,1.27,76.33,4.10
11-01,2019,Fall 2022,12:00,1.78,0.232,0.00,72.81,4.55
11-01,2019,Fall 2022,13:00,2.17,0.230,0.00,74.55,5.10
11-01,2019,Fall 2022,14:00,3.10,0.230,0.00,68.04,5.71
11-01,2019,Fall 2022,15:00,4.29,0.229,0.00,63.97,6.51
11-01,2019,Fall 2022,16:00,4.86,0.228,0.00,60.67,7.13
11-01,2019,Fall 2022,17:00,4.94,0.227,0.00,56.28,7.26
11-01,2019,Fall 2022,18:00,4.92,0.227,0.00,53.98,7.14
11-01,2019,Fall 2022,19:00,4.14,0.226,0.00,57.48,6.84
11-01,2019,Fall 2022,20:00,3.58,0.225,0.00,60.75,6.45
11-01,2019,Fall 2022,21:00,3.68,0.225,0.00,60.42,6.10
11-01,2019,Fall 2022,22:00,3.33,0.224,0.00,63.66,5.83
11-01,2019,Fall 2022,23:00,3.30,0.224,0.00,65.46,5.65
11-01,2019,Fall 2022,24:00,3.46,0.224,0.00,67.01,5.50
11-02,2019,Fall 2022,01:00,3.38,0.223,0.00,68.36,5.37
11-02,2019,Fall 2022,02:00,3.86,0.223,0.00,65.53,5.25
11-02,2019,Fall 2022,03:00,4.12,0.223,0.00,64.90,5.18
11-02,2019,Fall 2022,04:00,4.22,0.222,0.00,65.63,5.13
11-02,2019,Fall 2022,05:00,3.76,0.222,0.00,75.07,5.08
11-02,2019,Fall 2022,06:00,2.84,0.223,0.00,88.80,5.05
11-02,2019,Fall 2022,07:00,3.13,0.222,0.00,88.50,5.08
11-02,2019,Fall 2022,08:00,3.31,0.222,0.00,87.70,5.10
11-02,2019,Fall 2022,09:00,3.28,0.222,0.00,89.60,5.12
11-02,2019,Fall 2022,10:00,3.48,0.222,0.00,89.00,5.18
11-02,2019,Fall 2022,11:00,3.95,0.221,0.00,86.30,5.29
11-02,2019,Fall 2022,12:00,5.30,0.221,0.00,74.92,5.65
11-02,2019,Fall 2022,13:00,5.83,0.221,0.00,67.16,6.26
11-02,2019,Fall 2022,14:00,5.23,0.220,0.00,69.23,6.61
11-02,2019,Fall 2022,15:00,5.88,0.220,0.00,64.88,6.77
11-02,2019,Fall 2022,16:00,5.59,0.219,0.00,65.96,7.02
11-02,2019,Fall 2022,17:00,4.81,0.219,0.00,71.61,7.02
11-02,2019,Fall 2022,18:00,4.25,0.218,0.00,72.83,6.91
11-02,2019,Fall 2022,19:00,3.17,0.218,0.51,79.84,6.62
11-02,2019,Fall 2022,20:00,2.39,0.220,0.00,88.70,6.22
11-02,2019,Fall 2022,21:00,2.21,0.220,0.00,90.90,5.95
11-02,2019,Fall 2022,22:00,1.97,0.220,0.00,90.00,5.76
11-02,2019,Fall 2022,23:00,1.99,0.219,0.00,87.90,5.61
11-02,2019,Fall 2022,24:00,2.18,0.219,0.00,86.00,5.45
11-03,2019,Fall 2022,01:00,2.15,0.219,0.00,83.80,5.31
11-03,2019,Fall 2022,02:00,2.01,0.219,0.00,81.60,5.18
11-03,2019,Fall 2022,03:00,1.95,0.218,0.00,60.98,4.84
11-03,2019,Fall 2022,04:00,1.67,0.218,0.00,64.45,4.61
11-03,2019,Fall 2022,05:00,1.27,0.217,0.00,66.64,4.46
11-03,2019,Fall 2022,06:00,1.04,0.217,0.00,70.84,4.36
11-03,2019,Fall 2022,07:00,1.16,0.217,0.00,70.06,4.29
11-03,2019,Fall 2022,08:00,1.17,0.217,0.00,71.15,4.22
11-03,2019,Fall 2022,09:00,1.45,0.217,0.00,72.68,4.22
11-03,2019,Fall 2022,10:00,2.22,0.217,0.00,69.53,4.37
11-03,2019,Fall 2022,11:00,3.15,0.217,0.00,68.67,4.66
11-03,2019,Fall 2022,12:00,4.48,0.217,0.00,66.41,5.19
11-03,2019,Fall 2022,13:00,5.57,0.216,0.00,63.54,5.83
11-03,2019,Fall 2022,14:00,6.13,0.216,0.00,60.61,6.55
11-03,2019,Fall 2022,15:00,6.45,0.216,0.00,58.68,6.90
11-03,2019,Fall 2022,16:00,6.85,0.216,0.00,57.00,7.07
11-03,2019,Fall 2022,17:00,6.88,0.216,0.00,57.18,7.07
11-03,2019,Fall 2022,18:00,6.42,0.215,0.00,61.04,6.91
11-03,2019,Fall 2022,19:00,5.82,0.215,0.00,64.99,6.70
11-03,2019,Fall 2022,20:00,5.71,0.215,0.00,65.21,6.49
11-03,2019,Fall 2022,21:00,5.97,0.215,0.00,65.56,6.30
11-03,2019,Fall 2022,22:00,6.26,0.215,0.00,62.99,6.16
11-03,2019,Fall 2022,23:00,6.45,0.215,0.00,60.91,6.03
11-03,2019,Fall 2022,24:00,7.20,0.215,0.00,58.02,5.93
11-04,2019,Fall 2022,01:00,7.28,0.215,0.00,65.82,5.90
11-04,2019,Fall 2022,02:00,6.00,0.215,0.25,82.00,5.92
11-04,2019,Fall 2022,03:00,5.53,0.216,0.00,88.30,5.96
11-04,2019,Fall 2022,04:00,5.54,0.216,0.00,86.50,5.97
11-04,2019,Fall 2022,05:00,6.53,0.216,0.00,75.89,5.97
11-04,2019,Fall 2022,06:00,6.36,0.216,0.00,77.89,5.98
11-04,2019,Fall 2022,07:00,6.06,0.216,0.00,76.53,5.97
11-04,2019,Fall 2022,08:00,6.30,0.215,0.00,70.42,5.91
11-04,2019,Fall 2022,09:00,6.73,0.216,0.00,68.21,5.84
11-04,2019,Fall 2022,10:00,8.13,0.216,0.00,63.23,5.98
11-04,2019,Fall 2022,11:00,9.61,0.215,0.00,58.07,6.58
11-04,2019,Fall 2022,12:00,10.23,0.215,0.00,57.35,7.46
11-04,2019,Fall 2022,13:00,11.28,0.214,0.00,55.45,8.44
11-04,2019,Fall 2022,14:00,11.42,0.214,0.00,54.97,9.36
11-04,2019,Fall 2022,15:00,11.45,0.213,0.00,54.99,9.86
11-04,2019,Fall 2022,16:00,10.82,0.212,0.00,57.26,9.88
11-04,2019,Fall 2022,17:00,10.46,0.212,0.00,58.44,9.58
11-04,2019,Fall 2022,18:00,9.94,0.211,0.00,59.78,9.21
11-04,2019,Fall 2022,19:00,8.90,0.211,0.00,64.85,8.82
11-04,2019,Fall 2022,20:00,8.40,0.211,0.00,67.78,8.49
11-04,2019,Fall 2022,21:00,8.02,0.211,0.00,66.92,8.23
11-04,2019,Fall 2022,22:00,7.67,0.210,0.00,68.27,7.98
11-04,2019,Fall 2022,23:00,7.51,0.210,0.00,70.30,7.76
11-04,2019,Fall 2022,24:00,6.39,0.210,0.00,67.47,7.60
11-05,2019,Fall 2022,01:00,5.71,0.210,0.00,71.04,7.39
11-05,2019,Fall 2022,02:00,5.34,0.209,0.00,68.79,7.17
11-05,2019,Fall 2022,03:00,4.61,0.209,0.00,67.52,6.96
11-05,2019,Fall 2022,04:00,3.03,0.208,0.00,75.67,6.65
11-05,2019,Fall 2022,05:00,2.02,0.208,0.00,77.57,6.26
11-05,2019,Fall 2022,06:00,1.67,0.208,0.00,78.30,5.87
11-05,2019,Fall 2022,07:00,1.96,0.208,0.00,78.00,5.51
11-05,2019,Fall 2022,08:00,1.84,0.208,0.00,80.90,5.23
11-05,2019,Fall 2022,09:00,2.46,0.208,0.00,79.70,5.06
11-05,2019,Fall 2022,10:00,3.57,0.208,0.00,68.93,5.18
11-05,2019,Fall 2022,11:00,3.62,0.208,0.00,63.01,5.52
11-05,2019,Fall 2022,12:00,4.27,0.208,0.00,58.64,5.72
11-05,2019,Fall 2022,13:00,5.59,0.208,0.00,47.06,6.18
11-05,2019,Fall 2022,14:00,5.50,0.207,0.00,46.05,6.74
11-05,2019,Fall 2022,15:00,5.71,0.207,0.00,45.30,6.89
11-05,2019,Fall 2022,16:00,5.76,0.206,0.00,44.82,6.98
11-05,2019,Fall 2022,17:00,3.82,0.205,0.00,52.95,6.92
11-05,2019,Fall 2022,18:00,2.73,0.205,0.00,57.49,6.46
11-05,2019,Fall 2022,19:00,1.78,0.204,0.00,60.07,5.95
11-05,2019,Fall 2022,20:00,0.69,0.204,0.00,62.03,5.45
11-05,2019,Fall 2022,21:00,0.41,0.204,0.00,61.82,4.97
